name,location,rating,review_count,price,categories,coordinates,latitude,longitude
The Hobnob,"1313 Park St Alameda, CA 94501",3.5,721,$$,American,"{'latitude': 37.762834524706, 'longitude': -122.24416719437}",37.762834524706,-122.24416719437
Buckeye Roadhouse,"15 Shoreline Hwy Mill Valley, CA 94941",4.0,1340,$$$,American,"{'latitude': 37.878429, 'longitude': -122.51637}",37.878429,-122.51637
Sally's Restaurant,"300 De Haro St Ste 332 San Francisco, CA 94103",3.5,506,$$,American,"{'latitude': 37.765728, 'longitude': -122.401816}",37.765728,-122.401816
The Douglas Room,"345 Taylor St San Francisco, CA 94102",4.5,88,$$,American,"{'latitude': 37.78557, 'longitude': -122.4116}",37.78557,-122.4116
Bobo's,"1450 Lombard St San Francisco, CA 94123",4.0,2077,$$$,American,"{'latitude': 37.8014088795149, 'longitude': -122.425744103705}",37.8014088795149,-122.425744103705
Stacks,"501 Hayes St San Francisco, CA 94102",3.5,1633,$$,American,"{'latitude': 37.77651706748, 'longitude': -122.424790594424}",37.77651706748,-122.424790594424
Harvey's,"500 Castro St San Francisco, CA 94114",3.5,795,$$,American,"{'latitude': 37.7607805322717, 'longitude': -122.435256826083}",37.7607805322717,-122.435256826083
AL's Place,"1499 Valencia St San Francisco, CA 94110",4.0,759,$$$,American,"{'latitude': 37.7490078521491, 'longitude': -122.42025397718}",37.7490078521491,-122.42025397718
Nightbird,"330 Gough St San Francisco, CA 94102",4.0,149,$$$$,American,"{'latitude': 37.7765624073566, 'longitude': -122.422850296141}",37.7765624073566,-122.422850296141
Almond & Oak,"3311 Grand Ave Oakland, CA 94610",4.0,58,$$$,American,"{'latitude': 37.8126641, 'longitude': -122.2473585}",37.8126641,-122.2473585
Grand Lake Kitchen - Lake Merritt,"576 Grand Ave Oakland, CA 94610",4.0,1079,$$,American,"{'latitude': 37.8093287909239, 'longitude': -122.25007518683}",37.8093287909239,-122.25007518683
Ungrafted,"2419 3rd St San Francisco, CA 94107",4.0,84,$$$,American,"{'latitude': 37.7587436582161, 'longitude': -122.38823565181}",37.7587436582161,-122.38823565181
Mission Bowling Club,"3176 17th St San Francisco, CA 94110",4.0,606,$$,American,"{'latitude': 37.76393, 'longitude': -122.41672}",37.76393,-122.41672
The Royal Exchange,"301 Sacramento St San Francisco, CA 94111",3.5,554,$$,American,"{'latitude': 37.794125623047, 'longitude': -122.39901923078}",37.794125623047,-122.39901923078
White Horse Tavern & Restaurant,"635 Sutter St Hotel Beresford San Francisco, CA 94102",3.5,273,$$,American,"{'latitude': 37.7888013705287, 'longitude': -122.411020979626}",37.7888013705287,-122.411020979626
Oda Restaurant and Brewery,"1500 Owens St Ste 100 San Francisco, CA 94158",4.0,126,$$,American,"{'latitude': 37.76884, 'longitude': -122.39577}",37.76884,-122.39577
Trou Normand,"140 New Montgomery St San Francisco, CA 94105",4.0,558,$$$,American,"{'latitude': 37.7866757541084, 'longitude': -122.399691734953}",37.7866757541084,-122.399691734953
Town's End Restaurant & Bakery,"2 Townsend St San Francisco, CA 94107",3.5,768,$$,American,"{'latitude': 37.7825030042563, 'longitude': -122.3887404238}",37.7825030042563,-122.3887404238
Tataki,"2827 California St San Francisco, CA 94115",4.0,1269,$$,American,"{'latitude': 37.7878390504557, 'longitude': -122.441227674274}",37.7878390504557,-122.441227674274
Coi,"373 Broadway San Francisco, CA 94133",4.0,782,$$$$,American,"{'latitude': 37.7981428, 'longitude': -122.4034996}",37.7981428,-122.4034996
Clove and Hoof,"4001 Broadway Oakland, CA 94611",4.0,722,$$,American,"{'latitude': 37.8277793720578, 'longitude': -122.256729751825}",37.8277793720578,-122.256729751825
Bodega,"700 Columbus Ave San Francisco, CA 94133",4.5,211,$$,American,"{'latitude': 37.80135, 'longitude': -122.41129}",37.80135,-122.41129
Ananda Fuara,"1298 Market St San Francisco, CA 94102",4.0,1081,$$,American,"{'latitude': 37.77798, 'longitude': -122.4162}",37.77798,-122.4162
Breadbelly,"1408 Clement St San Francisco, CA 94118",4.5,168,$$,American,"{'latitude': 37.78275, 'longitude': -122.47439}",37.78275,-122.47439
Maybeck's,"3213 Scott St San Francisco, CA 94123",4.0,301,$$$,American,"{'latitude': 37.79946, 'longitude': -122.44123}",37.79946,-122.44123
Grumpy Cafe,"66 Dorman Ave San Francisco, CA 94124",4.0,25,$,American,"{'latitude': 37.73978, 'longitude': -122.40344}",37.73978,-122.40344
Sociale,"3665 Sacramento St San Francisco, CA 94118",4.0,663,$$$,American,"{'latitude': 37.78714, 'longitude': -122.45294}",37.78714,-122.45294
MarketBar,"1 Ferry Bldg San Francisco, CA 94111",3.0,1280,$$,American,"{'latitude': 37.794919856544, 'longitude': -122.392873665299}",37.794919856544,-122.392873665299
Las Isletas Restaurant,"4508 3rd St San Francisco, CA 94124",3.5,64,$$,American,"{'latitude': 37.7370713, 'longitude': -122.3900866}",37.7370713,-122.3900866
Morning Due Cafe,"3698 17th St San Francisco, CA 94114",4.0,487,$$,American,"{'latitude': 37.7630481, 'longitude': -122.4284266}",37.7630481,-122.4284266
Wood Tavern,"6317 College Ave Oakland, CA 94618",4.5,1928,$$$,American,"{'latitude': 37.850677245435, 'longitude': -122.252613605212}",37.850677245435,-122.252613605212
Picnic on Third,"493 3rd St San Francisco, CA 94107",4.5,285,$$,American,"{'latitude': 37.7815361, 'longitude': -122.3959045}",37.7815361,-122.3959045
Lord George,"555 2nd St San Francisco, CA 94107",4.0,264,$$,American,"{'latitude': 37.7824636931654, 'longitude': -122.392651699483}",37.7824636931654,-122.392651699483
Spinning Bones,"1205 Park St Alameda, CA 94501",4.5,22,$$,American,"{'latitude': 37.761214, 'longitude': -122.245659}",37.761214,-122.245659
Pork Store Cafe,"1451 Haight St San Francisco, CA 94117",4.0,1341,$$,American,"{'latitude': 37.76997, 'longitude': -122.44623}",37.76997,-122.44623
Gott's Roadside,"1 Ferry Building Ste 6 San Francisco, CA 94111",3.5,2667,$$,American,"{'latitude': 37.7961786095916, 'longitude': -122.39410980362}",37.7961786095916,-122.39410980362
Alma Cocina,"2801 Folsom St San Francisco, CA 94110",4.0,247,$$,American,"{'latitude': 37.7523758, 'longitude': -122.4138638}",37.7523758,-122.4138638
The Ramp,"855 Terry Francois St San Francisco, CA 94158",3.5,1078,$$,American,"{'latitude': 37.764259890242, 'longitude': -122.3868903219}",37.764259890242,-122.3868903219
Beep's Burgers,"1051 Ocean Ave San Francisco, CA 94112",4.0,639,$$,American,"{'latitude': 37.72317, 'longitude': -122.45391}",37.72317,-122.45391
Bender's Bar and Grill,"806 S Van Ness Ave San Francisco, CA 94110",4.0,438,$,American,"{'latitude': 37.7601948, 'longitude': -122.4171804}",37.7601948,-122.4171804
Chili's,"899 El Camino Real San Bruno, CA 94066",2.5,620,$$,American,"{'latitude': 37.6304480799279, 'longitude': -122.418174894876}",37.6304480799279,-122.418174894876
Tiburon Tavern,"1651 Tiburon Blvd. Tiburon, CA 94920",3.5,402,$$,American,"{'latitude': 37.8743186, 'longitude': -122.4567929}",37.8743186,-122.4567929
Perbacco,"230 California St San Francisco, CA 94111",4.0,2003,$$$,American,"{'latitude': 37.7934543812786, 'longitude': -122.399336635582}",37.7934543812786,-122.399336635582
House Rules,"2227 Polk St San Francisco, CA 94109",4.0,68,$$,American,"{'latitude': 37.7972751224801, 'longitude': -122.422142350927}",37.7972751224801,-122.422142350927
Tanguito,"2850 Jones St San Francisco, CA 94133",4.5,588,$$,American,"{'latitude': 37.807614, 'longitude': -122.417203}",37.807614,-122.417203
"Breakers Breakfast, Brunch & Lunch","145 Rockaway Beach Ave Pacifica, CA 94044",4.0,623,$$,American,"{'latitude': 37.6096753031015, 'longitude': -122.496602386236}",37.6096753031015,-122.496602386236
The Bar On Dolores,"1600 Dolores St San Francisco, CA 94110",4.5,60,$,American,"{'latitude': 37.7436752319336, 'longitude': -122.424713134766}",37.7436752319336,-122.424713134766
Sizzler,"5025 Junipero Serra Blvd Colma, CA 94014",2.5,324,$$,American,"{'latitude': 37.6725501298865, 'longitude': -122.465477147335}",37.6725501298865,-122.465477147335
The Taco Shop At Underdog's,"1824 Irving St San Francisco, CA 94122",4.0,1822,$$,American,"{'latitude': 37.76378, 'longitude': -122.47765}",37.76378,-122.47765
Applebee's Grill + Bar,"2770 Taylor St San Francisco, CA 94133",2.0,501,$$,American,"{'latitude': 37.808025, 'longitude': -122.415639}",37.808025,-122.415639
Buffalo Burger Restaurant,"5317 Geary Blvd San Francisco, CA 94121",4.0,417,$,American,"{'latitude': 37.78026, 'longitude': -122.47641}",37.78026,-122.47641
Burgerim,"174 El Cerrito Plz El Cerrito, CA 94530",4.0,75,$$,American,"{'latitude': 37.8988755899263, 'longitude': -122.299947850406}",37.8988755899263,-122.299947850406
Woodbury,"685 3rd St San Francisco, CA 94107",4.0,207,$$,American,"{'latitude': 37.7790943635989, 'longitude': -122.392903892416}",37.7790943635989,-122.392903892416
Early To Rise,"1098 Jackson St San Francisco, CA 94133",5.0,165,$$$,American,"{'latitude': 37.7953932, 'longitude': -122.4131214}",37.7953932,-122.4131214
Rumors,"398 7th St San Francisco, CA 94103",4.0,260,$$,American,"{'latitude': 37.7754681, 'longitude': -122.4066365}",37.7754681,-122.4066365
Hazel Southern Bar & Kitchen,"1446 Market St San Francisco, CA 94102",4.0,414,$$,American,"{'latitude': 37.7759435952097, 'longitude': -122.418609213492}",37.7759435952097,-122.418609213492
Townhouse Bar & Grill,"5862 Doyle St Emeryville, CA 94608",4.0,1087,$$,American,"{'latitude': 37.84086, 'longitude': -122.28746}",37.84086,-122.28746
Triple Voodoo Brewery & Tap Room,"2245 3rd St San Francisco, CA 94107",4.0,227,$$,American,"{'latitude': 37.7611701723497, 'longitude': -122.3883919409}",37.7611701723497,-122.3883919409
K-OZ Restaurant and Brewery,"121 7th St San Francisco, CA 94103",3.5,116,$$,American,"{'latitude': 37.778882, 'longitude': -122.4098711}",37.778882,-122.4098711
Village Cafe,"1426 Polk St San Francisco, CA 94109",4.0,495,$,American,"{'latitude': 37.7899746, 'longitude': -122.4203882}",37.7899746,-122.4203882
Boogaloos,"3296 22nd St San Francisco, CA 94110",4.0,1085,$$,American,"{'latitude': 37.75548, 'longitude': -122.42068}",37.75548,-122.42068
Toast Eatery,"160 W Portal Ave San Francisco, CA 94127",3.5,250,$$,American,"{'latitude': 37.73923, 'longitude': -122.46787}",37.73923,-122.46787
Black Cat,"400 Eddy St San Francisco, CA 94109",3.5,364,$$,American,"{'latitude': 37.7838308, 'longitude': -122.4144437}",37.7838308,-122.4144437
Grubstake,"1525 Pine St San Francisco, CA 94109",3.5,1092,$$,American,"{'latitude': 37.7895257, 'longitude': -122.4208659}",37.7895257,-122.4208659
Bacon Bacon,"205 A Frederick St San Francisco, CA 94117",4.0,424,$,American,"{'latitude': 37.76705, 'longitude': -122.44662}",37.76705,-122.44662
The Blue Light,"1979 Union St San Francisco, CA 94123",3.5,493,$$,American,"{'latitude': 37.797394, 'longitude': -122.431744}",37.797394,-122.431744
Boho Cafe,"3321 Steiner St San Francisco, CA 94123",4.5,137,$$$,American,"{'latitude': 37.800039, 'longitude': -122.438105}",37.800039,-122.438105
Cafe 382,"382 Grand Ave South San Francisco, CA 94080",4.5,633,$$,American,"{'latitude': 37.655673395519, 'longitude': -122.411917256493}",37.655673395519,-122.411917256493
Aquitaine,"175 Sutter St San Francisco, CA 94104",4.0,306,$$,American,"{'latitude': 37.7898498, 'longitude': -122.4035305}",37.7898498,-122.4035305
John's Grill,"63 Ellis St San Francisco, CA 94102",3.5,1275,$$$,American,"{'latitude': 37.785436, 'longitude': -122.407234}",37.785436,-122.407234
Salt House,"545 Mission St San Francisco, CA 94105",3.5,1726,$$$,American,"{'latitude': 37.7886848449707, 'longitude': -122.398330688477}",37.7886848449707,-122.398330688477
Lucky 13,"2140 Market St San Francisco, CA 94114",4.0,668,$,American,"{'latitude': 37.7671432495117, 'longitude': -122.429931640625}",37.7671432495117,-122.429931640625
Bistro Gambrinus,"1813 Fulton St San Francisco, CA 94117",4.0,293,$$,American,"{'latitude': 37.77559, 'longitude': -122.44678}",37.77559,-122.44678
Laughing Monk Brewing,"1439 Egbert Ave San Francisco, CA 94124",4.5,103,$$,American,"{'latitude': 37.7229406265001, 'longitude': -122.393383226}",37.7229406265001,-122.393383226
The Grove - Hayes,"301 Hayes St San Francisco, CA 94102",3.5,1033,$$,American,"{'latitude': 37.776956859246, 'longitude': -122.42146721515}",37.776956859246,-122.42146721515
ATwater Tavern,"295 Terry A Francois Blvd San Francisco, CA 94158",3.5,319,$$,American,"{'latitude': 37.7742624060048, 'longitude': -122.387184295116}",37.7742624060048,-122.387184295116
Cityscape Lounge,"333 O'Farrell St San Francisco, CA 94102",4.0,317,$$,American,"{'latitude': 37.78564, 'longitude': -122.41041}",37.78564,-122.41041
Lemonade,"781 Mission St San Francisco, CA 94013",3.5,575,$$,American,"{'latitude': 37.784868, 'longitude': -122.403471}",37.784868,-122.403471
Le Garage,"85 Liberty Ship Way Ste 109 Sausalito, CA 94965",4.0,1401,$$,American,"{'latitude': 37.8637241488, 'longitude': -122.491174439}",37.8637241488,-122.491174439
Focaccia Market & Bakery,"185 Berry Street San Francisco, CA 94107",3.0,71,$$,American,"{'latitude': 37.7763454099599, 'longitude': -122.391794774549}",37.7763454099599,-122.391794774549
Little Skillet,"360 Ritch St San Francisco, CA 94107",3.5,1982,$$,American,"{'latitude': 37.778851, 'longitude': -122.393937}",37.778851,-122.393937
Mars Bar & Restaurant,"798 Brannan St San Francisco, CA 94103",4.0,439,$$,American,"{'latitude': 37.7732325286256, 'longitude': -122.403236671793}",37.7732325286256,-122.403236671793
Chevys Fresh Mex,"141 Hickey Blvd S. San Francisco, CA 94080",3.0,507,$$,American,"{'latitude': 37.66578, 'longitude': -122.45299}",37.66578,-122.45299
Tonga Room & Hurricane Bar,"950 Mason St San Francisco, CA 94108",3.5,2678,$$$,American,"{'latitude': 37.7924225140782, 'longitude': -122.409715868163}",37.7924225140782,-122.409715868163
Blue Front Cafe,"1430 Haight St San Francisco, CA 94117",4.0,690,$$,American,"{'latitude': 37.77025, 'longitude': -122.44607}",37.77025,-122.44607
Dancing Yak,"280 Valencia St San Francisco, CA 94103",4.5,393,$$,American,"{'latitude': 37.76852, 'longitude': -122.42259}",37.76852,-122.42259
Trademark,"1123 Folsom St San Francisco, CA 94103",4.0,240,$$,American,"{'latitude': 37.77609, 'longitude': -122.40824}",37.77609,-122.40824
Beach Street Grill Restaurant,"380 Beach St Fishermans Wharf San Francisco, CA 94133",4.0,459,$$,American,"{'latitude': 37.80759, 'longitude': -122.41532}",37.80759,-122.41532
The Revolution Cafe,"3248 22nd St San Francisco, CA 94110",3.5,533,$,American,"{'latitude': 37.75552, 'longitude': -122.41955}",37.75552,-122.41955
Valley Tavern,"4054 24th St San Francisco, CA 94114",4.0,305,$$,American,"{'latitude': 37.75159, 'longitude': -122.43313}",37.75159,-122.43313
Canela Bistro & Wine Bar,"2272 Market St San Francisco, CA 94114",4.0,625,$$,American,"{'latitude': 37.764878, 'longitude': -122.432438}",37.764878,-122.432438
HolyCraft Brewery Taproom,"787 Broadway St San Francisco, CA 94133",5.0,112,$,American,"{'latitude': 37.79724, 'longitude': -122.41}",37.79724,-122.41
The Willows,"1582 Folsom St San Francisco, CA 94103",3.5,254,$$,American,"{'latitude': 37.77111, 'longitude': -122.41504}",37.77111,-122.41504
Recovery Room,"4528 Mission St San Francisco, CA 94112",4.5,33,$,American,"{'latitude': 37.7254825, 'longitude': -122.4343999}",37.7254825,-122.4343999
Saison,"178 Townsend St San Francisco, CA 94107",4.0,478,$$$$,American,"{'latitude': 37.77973, 'longitude': -122.39251}",37.77973,-122.39251
"La Boulangerie de San Francisco, Pine","2325 Pine St San Francisco, CA 94115",4.5,755,$,American,"{'latitude': 37.78762, 'longitude': -122.43403}",37.78762,-122.43403
Metro Caffe,"247 Fillmore St San Francisco, CA 94117",4.0,295,$,American,"{'latitude': 37.7718234819883, 'longitude': -122.430553196817}",37.7718234819883,-122.430553196817
The Lark Bar,"29 3rd St San Francisco, CA 94103",4.0,165,$$,American,"{'latitude': 37.7872541, 'longitude': -122.4030379}",37.7872541,-122.4030379
Cafe La Flore Irving,"1340 Irving St San Francisco, CA 94122",4.5,404,$$,American,"{'latitude': 37.76399, 'longitude': -122.47243}",37.76399,-122.47243
Lou's Cafe,"1508 Taraval St San Francisco, CA 94116",4.5,316,$,American,"{'latitude': 37.743, 'longitude': -122.48241}",37.743,-122.48241
Cellarmaker Brewing Company,"1150 Howard St San Francisco, CA 94103",4.5,453,$$,American,"{'latitude': 37.777217, 'longitude': -122.410766}",37.777217,-122.410766
Shari's Cafe & Pies,"2010 Rollingwood Dr San Bruno, CA 94066",3.0,377,$$,American,"{'latitude': 37.630767, 'longitude': -122.436777}",37.630767,-122.436777
Bergerac,"316 11th St San Francisco, CA 94103",4.0,307,$$,American,"{'latitude': 37.771362, 'longitude': -122.413795}",37.771362,-122.413795
Bell Tower,"1900 Polk St San Francisco, CA 94109",3.5,601,$$,American,"{'latitude': 37.79433, 'longitude': -122.42124}",37.79433,-122.42124
Longbranch,"2512 San Pablo Ave Berkeley, CA 94702",4.0,395,$$,American,"{'latitude': 37.8606764227152, 'longitude': -122.289570048451}",37.8606764227152,-122.289570048451
Drake's Dealership,"2325 Broadway Auto Row Oakland, CA 94612",4.0,1762,$$,American,"{'latitude': 37.8127767812949, 'longitude': -122.266634013951}",37.8127767812949,-122.266634013951
Bussaba,"534 Irving St San Francisco, CA 94122",4.0,74,$$,American,"{'latitude': 37.76441, 'longitude': -122.46369}",37.76441,-122.46369
SPQR,"1911 Fillmore St San Francisco, CA 94115",3.5,1944,$$$,American,"{'latitude': 37.78725, 'longitude': -122.43376}",37.78725,-122.43376
Sens Restaurant,"4 Embarcadero Ctr Fl 3 San Francisco, CA 94111",3.5,943,$$,American,"{'latitude': 37.7949441792413, 'longitude': -122.395903082158}",37.7949441792413,-122.395903082158
Moonraker Restaurant,"105 Rockaway Beach Ave Pacifica, CA 94044",3.5,810,$$$,American,"{'latitude': 37.6099145099444, 'longitude': -122.496627493909}",37.6099145099444,-122.496627493909
Aracely Cafe,"401 13th St San Francisco, CA 94130",4.0,245,$$,American,"{'latitude': 37.827738, 'longitude': -122.3737642}",37.827738,-122.3737642
Curveball Slider Truck,"326 Shaw Rd South San Francisco, CA 94080",4.0,69,$$,American,"{'latitude': 37.63883, 'longitude': -122.4072}",37.63883,-122.4072
Dobbs Ferry Restaurant,"409 Gough St San Francisco, CA 94102",4.0,587,$$,American,"{'latitude': 37.77707, 'longitude': -122.42318}",37.77707,-122.42318
Beanstalk Café - Inner Richmond,"4555 California St San Francisco, CA 94118",4.0,61,$$,American,"{'latitude': 37.78451, 'longitude': -122.4665}",37.78451,-122.4665
